	term	sem	class	bi	ni	IDF	ICF	Chi-sq	CG	ICB	DoP	RICF
152	-67_bp_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	278.0	-0.0007667632935536295	-0.0002509284794403044
153	-685_and_-395_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	171.0	-0.00047164216977513274	-0.0002509284794403044
154	-70_GATA_site_lex	G#DNA_domain_or_region	nucleotide	1	4	7.600902459542082	11.414659170160153	inf	4.0	948.0	-0.0006536794984601801	1.3860434326404505
155	-70_bp_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	95.0	-0.0002620234276530242	-0.0002509284794403044
156	-70_to_-65_region_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	188.0	-0.0005185305726190803	-0.0002509284794403044
157	-72_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	225.0	-0.000620581802336484	-0.0002509284794403044
158	-73_bp_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	203.0	-0.0005599026927749495	-0.0002509284794403044
159	-73_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	146.0	-0.00040268863618397877	-0.0002509284794403044
160	-73_to_-16_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	250.0	-0.0006895353359287482	-0.0002509284794403044
161	-75_and_-58_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	241.0	-0.0006647120638344495	-0.0002509284794403044
162	-75_to_-66_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233627	1.0	199.0	-0.0005488701274003471	-0.0002509284794403044
163	-76_nucleotide_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	240.0	-0.0006619539224923532	-0.0002509284794403044
164	-76_site_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	240.0	-0.0006619539224923532	-0.0002509284794403044
165	-76_to_-65_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.70159535792338	1.0	231.0	-0.0006371306503988317	-0.0002509284794403044
166	-795_bp_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	203.0	-0.0005599026927749495	-0.0002509284794403044
167	-79_to_-52_region_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	243.0	-0.0006702283465223058	-0.0002509284794403044
168	-83_to_-91_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	225.0	-0.000620581802336484	-0.0002509284794403044
169	-85_bp_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	95.0	-0.0002620234276530242	-0.0002509284794403044
170	-85_to_-76_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	334.0	-0.0009212192088017268	-0.0002509284794403044
171	-90/-79_sequence_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	228.0	-0.0006288562263677688	-0.0002509284794403044
172	-93_and_-76_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	241.0	-0.0006647120638344495	-0.0002509284794403044
173	-95_and_-36_bp_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.70159535792338	1.0	132.0	-0.0003640746573700948	-0.0002509284794403044
174	-95_and_-73_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	266.0	-0.0007336655974276018	-0.0002509284794403044
175	-95_bp_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	95.0	-0.0002620234276530242	-0.0002509284794403044
176	-96_to_-66-bp_octamer_motif_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.70159535792338	1.0	285.0	-0.0007860702829597388	-0.0002509284794403044
177	-C-C_family_lex	G#protein_family_or_group	amino_acid	1	1	7.600902459542082	12.800953531280044	0.70159535792338	1.0	217.0	-0.0005985166715875012	-0.0002509284794403044
178	-CAT_construct_lex	G#DNA_family_or_group	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	206.0	-0.0005681771168057903	-0.0002509284794403044
179	-CD3_(TcR-CD3)_complex_lex	G#protein_complex	amino_acid	1	1	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	149.0	-0.00041096306021426443	-0.0002509284794403044
180	-GGAA-_to_-GGAT-_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	209.0	-0.000576451540835965	-0.0002509284794403044
181	-independent_pathway_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	234.0	-0.0006454050744285622	-0.0002509284794403044
182	0			11	12	5.2030071867437115	10.316046881492042	14.335309998234175	1.0909090909090908	278.72727272727275	-0.007391818801148475	0.08401280692748081
183	0.25-2.0_Gy_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	152.0	-0.0004192374842461044	-0.0002509284794403044
184	0.5-,_1-_and_2-Gy_exposure_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	152.0	-0.0004192374842461044	-0.0002509284794403044
185	0.5-Gy_exposure_lex	G#other_name	other	1	2	7.600902459542082	12.107806350720098	311.0740355720358	2.0	304.0	-0.0004192374842461044	0.6928962520805051
186	0.59_to_0.67_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	169.0	-0.0004661258870892748	-0.0002509284794403044
187	0.67_to_0.73_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	169.0	-0.0004661258870892748	-0.0002509284794403044
188	0.67_to_0.73_map_unit_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	169.0	-0.0004661258870892748	-0.0002509284794403044
189	0.82_to_1.0_units_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	169.0	-0.0004661258870892748	-0.0002509284794403044
190	0.95_kb_Id-3_transcript_lex	G#RNA_molecule	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	121.0	-0.00033373510259071537	-0.0002509284794403044
191	000			2	3	6.907755278982137	11.702341242611933	159.46644784256011	1.5	235.0	-0.0008522656752081303	0.40493340866054517
192	0000			1	1	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	166.0	-0.00045785146305654667	-0.0002509284794403044
193	000005			1	1	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	185.0	-0.0005102561485869073	-0.0002509284794403044
194	000009			1	1	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	311.0	-0.0008577819578956536	-0.0002509284794403044
195	00001			7	9	5.654992310486769	10.603728953943824	79.08282340041545	1.2857142857142858	329.57142857142856	-0.004804682220747036	0.24941046646831566
196	00004			2	2	6.907755278982137	12.107806350720098	0.6889482039901579	1.0	182.5	-0.0010067215904555615	-0.0005316994476203263
197	00005			2	2	6.907755278982137	12.107806350720098	0.6889482039901579	1.0	244.5	-0.0013487311170752303	-0.0005316994476203263
198	00006			1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	242.0	-0.0006674702051798764	-0.0002509284794403044
199	00008			1	1	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	311.0	-0.0008577819578956536	-0.0002509284794403044
200	0001			17	26	4.767689115485866	9.54285699325856	344.1143259045241	1.5294117647058822	379.6470588235294	-0.0113221702159364	0.42024048667451197
201	0002			6	7	5.809142990314028	10.85504338222473	36.87553654286195	1.1666666666666667	312.16666666666663	-0.004567482065187645	0.15252036651256518
202	00023			1	1	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	170.0	-0.0004688840284313711	-0.0002509284794403044
203	0003			3	3	6.502290170873972	11.702341242611933	0.6764558989094853	1.0	224.33333333333331	-0.0018562291243195972	-0.0008078327941429819
204	0005			3	4	6.502290170873972	11.414659170160153	97.75425464500107	1.3333333333333333	330.3333333333333	-0.001820373286850696	0.2868742396576369
205	0006			1	1	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	203.0	-0.0005599026927751716	-0.0002509284794403044
206	0007			2	2	6.907755278982137	12.107806350720098	0.6889482039901608	1.0	250.0	-0.0013790706718570522	-0.0005316994476203263
207	00081			1	1	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	170.0	-0.0004688840284313711	-0.0002509284794403044
208	0009			2	2	6.907755278982137	12.107806350720098	0.6889482039901608	1.0	189.0	-0.0010425774279232414	-0.0005316994476203263
209	001			26	45	4.3428059215206005	8.994291041509722	380.37913688789985	1.7307692307692308	361.84615384615387	-0.015194600662507551	0.5414499131345991
210	0010			1	1	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	235.0	-0.000648163215773212	-0.0002509284794403044
211	00112			1	1	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	170.0	-0.0004688840284313711	-0.0002509284794403044
212	00126			1	1	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	170.0	-0.0004688840284313711	-0.0002509284794403044
213	0014			1	1	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	215.0	-0.0005930003888993118	-0.0002509284794403044
214	0015			1	1	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	256.0	-0.0007060841839922061	-0.0002509284794403044
215	0016			1	1	7.600902459542082	12.800953531280044	0.70159535792338	1.0	193.0	-0.0005323212793365562	-0.0002509284794403044
216	002			5	7	5.991464547107982	10.85504338222473	122.2112804588784	1.4	230.60000000000002	-0.0022864991739386387	0.3351156856645545
217	0025			4	5	6.214608098422191	11.191515618845942	66.44304413762418	1.25	263.0	-0.0024657783612792583	0.22206101449121185
218	0029			2	3	6.907755278982137	11.702341242611933	159.46644784256102	1.5	577.5	-0.0018810523964115644	0.40493340866054517
219	003			4	4	6.214608098422191	11.414659170160153	0.6641177282598787	1.0	194.25	-0.0021430758240642556	-0.0010825368229987475
220	0035			1	1	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	215.0	-0.0005930003888993118	-0.0002509284794403044
221	00354			1	1	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	170.0	-0.0004688840284313711	-0.0002509284794403044
222	004			3	3	6.502290170873972	11.702341242611933	0.6764558989094828	1.0	161.33333333333331	-0.0013349404103577545	-0.0008078327941429819
223	0045			1	1	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	209.0	-0.0005764515408370752	-0.0002509284794403044
224	0048			1	1	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	189.0	-0.0005212887139620648	-0.0002509284794403044
225	005			27	39	4.305065593537753	9.137391885150397	240.39431513494497	1.4444444444444444	311.7407407407407	-0.016250968797148158	0.36033335954782864
226	006			1	1	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	194.0	-0.0005350794206803178	-0.0002509284794403044
227	0068			1	1	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	194.0	-0.0005350794206803178	-0.0002509284794403044
228	008			1	1	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	178.0	-0.000490949159180909	-0.0002509284794403044
229	009			2	2	6.907755278982137	12.107806350720098	0.6889482039901608	1.0	183.5	-0.0010122378731424186	-0.0005316994476203263
230	0095			1	1	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	268.0	-0.0007391818801165684	-0.0002509284794403044
231	01			14	17	4.961845129926823	9.967740187223827	51.93064085526538	1.2142857142857142	256.57142857142856	-0.008346135706072677	0.19033580279841367
232	010			1	1	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	232.0	-0.0006398887917425933	-0.0002509284794403044
233	0102			1	1	7.600902459542082	12.800953531280044	0.7015953579233627	1.0	267.0	-0.0007364237387712524	-0.0002509284794403044
234	0105			1	2	7.600902459542082	12.107806350720098	311.07403557203673	2.0	386.0	-0.0005323212793365562	0.6928962520805051
235	011			1	1	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	189.0	-0.0005212887139620648	-0.0002509284794403044
236	0110			1	1	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	218.0	-0.0006012748129300416	-0.0002509284794403044
237	0125			1	1	7.600902459542082	12.800953531280044	0.70159535792338	1.0	229.0	-0.0006316143677106423	-0.0002509284794403044
238	013			1	1	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	281.0	-0.0007750377175842482	-0.0002509284794403044
239	0131			1	1	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	473.0	-0.0013046008555757105	-0.0002509284794403044
240	0136			1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	185.0	-0.0005102561485875734	-0.0002509284794403044
241	0139			1	1	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	232.0	-0.0006398887917425933	-0.0002509284794403044
242	014			1	1	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	194.0	-0.0005350794206804288	-0.0002509284794403044
243	015			2	2	6.907755278982137	12.107806350720098	0.688948203990155	1.0	250.0	-0.0013790706718569412	-0.0005316994476203263
244	0154			1	1	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	218.0	-0.0006012748129300416	-0.0002509284794403044
245	016			1	1	7.600902459542082	12.800953531280044	0.7015953579233858	1.0	238.0	-0.0006564376398044969	-0.0002509284794403044
246	017			1	1	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	204.0	-0.000562660834117934	-0.0002509284794403044
247	018			1	1	7.600902459542082	12.800953531280044	0.7015953579233858	1.0	238.0	-0.0006564376398044969	-0.0002509284794403044
248	02			7	13	5.654992310486769	10.236004173818506	516.9358225254964	1.8571428571428572	407.85714285714283	-0.004335798192315998	0.6171352465936337
249	020			1	1	7.600902459542082	12.800953531280044	0.7015953579233858	1.0	265.0	-0.0007309074560849504	-0.0002509284794403044
250	0200			1	1	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	237.0	-0.0006536794984600691	-0.0002509284794403044
251	021033			1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	224.0	-0.0006178236609922783	-0.0002509284794403044
252	0212			1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	242.0	-0.0006674702051798764	-0.0002509284794403044
253	0216			1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	242.0	-0.0006674702051798764	-0.0002509284794403044
254	023			3	3	6.502290170873972	11.702341242611933	0.6764558989094799	1.0	214.66666666666666	-0.0017762430253506212	-0.0008078327941429819
255	024			2	2	6.907755278982137	12.107806350720098	0.688948203990155	1.0	296.5	-0.0016355778168232193	-0.0005316994476203263
256	025			1	1	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	180.0	-0.0004964654418684322	-0.0002509284794403044
257	029			1	1	7.600902459542082	12.800953531280044	0.7015953579233858	1.0	265.0	-0.0007309074560849504	-0.0002509284794403044
258	02979			1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	185.0	-0.0005102561485875734	-0.0002509284794403044
259	02kb			1	2	7.600902459542082	12.107806350720098	311.07403557203673	2.0	476.0	-0.000656437639805052	0.6928962520805051
260	03			7	8	5.654992310486769	10.721511989600208	29.16404892983641	1.1428571428571428	248.28571428571428	-0.004181342277068234	0.13162743081193184
261	030			1	1	7.600902459542082	12.800953531280044	0.7015953579233858	1.0	265.0	-0.0007309074560849504	-0.0002509284794403044
262	0304			1	1	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	232.0	-0.0006398887917425933	-0.0002509284794403044
263	031			2	2	6.907755278982137	12.107806350720098	0.688948203990155	1.0	225.0	-0.0012411636046716357	-0.0005316994476203263
264	0316			1	1	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	198.0	-0.0005461119860561414	-0.0002509284794403044
265	0326			1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	242.0	-0.0006674702051798764	-0.0002509284794403044
266	033			4	4	6.214608098422191	11.414659170160153	0.6641177282598759	1.0	184.5	-0.002035508311660994	-0.0010825368229987475
267	034			1	1	7.600902459542082	12.800953531280044	0.7015953579233858	1.0	265.0	-0.0007309074560849504	-0.0002509284794403044
268	035			3	3	6.502290170873972	11.702341242611933	0.676455898909491	1.0	235.33333333333331	-0.0019472477886604	-0.0008078327941429819
269	037			1	1	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	141.0	-0.0003888979294638384	-0.0002509284794403044
270	039			2	2	6.907755278982137	12.107806350720098	0.688948203990155	1.0	211.5	-0.001166693788390849	-0.0005316994476203263
271	04			4	5	6.214608098422191	11.191515618845942	66.44304413762411	1.25	273.5	-0.002416131817091549	0.22206101449121185
272	0400			1	1	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	166.0	-0.00045785146305654667	-0.0002509284794403044
273	04000800			1	1	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	237.0	-0.0006536794984600691	-0.0002509284794403044
274	041			1	1	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	185.0	-0.0005102561485879065	-0.0002509284794403044
275	0419			1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	242.0	-0.0006674702051798764	-0.0002509284794403044
276	044			1	1	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	185.0	-0.0005102561485879065	-0.0002509284794403044
277	047			1	1	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	139.0	-0.00038338164677642617	-0.0002509284794403044
278	049			2	2	6.907755278982137	12.107806350720098	0.6889482039901522	1.0	221.5	-0.0012218566152656374	-0.0005316994476203263
279	04fold			1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	155.0	-0.0004275119082765011	-0.0002509284794403044
280	05			20	26	4.605170185988091	9.54285699325856	107.1118722837679	1.3	295.1	-0.01224890570742354	0.25689812598391804
281	052			1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	185.0	-0.0005102561485875734	-0.0002509284794403044
282	0525			1	1	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	351.0	-0.000968107611644009	-0.0002509284794403044
283	053			1	1	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	114.0	-0.00031442811318349584	-0.0002509284794403044
284	0551			1	1	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	215.0	-0.0005930003888993118	-0.0002509284794403044
285	0568			1	1	7.600902459542082	12.800953531280044	0.70159535792338	1.0	137.0	-0.00037786536408912497	-0.0002509284794403044
286	058			1	1	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	194.0	-0.0005350794206804288	-0.0002509284794403044
287	058fold			1	1	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	193.0	-0.0005323212793375554	-0.0002509284794403044
288	0592			1	1	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	215.0	-0.0005930003888993118	-0.0002509284794403044
