	term	IDF	ICF	Chi-sq	CG	ICB	DoP	RICF
200	0001	4.767689115485866	9.54285699325856	344.1143259045241	1.5294117647058822	379.6470588235294	-0.0113221702159364	0.42024048667451197
201	0002	5.809142990314028	10.85504338222473	36.87553654286195	1.1666666666666667	312.16666666666663	-0.004567482065187645	0.15252036651256518
202	00023	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	170.0	-0.0004688840284313711	-0.0002509284794403044
203	0003	6.502290170873972	11.702341242611933	0.6764558989094853	1.0	224.33333333333331	-0.0018562291243195972	-0.0008078327941429819
204	0005	6.502290170873972	11.414659170160153	97.75425464500107	1.3333333333333333	330.3333333333333	-0.001820373286850696	0.2868742396576369
205	0006	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	203.0	-0.0005599026927751716	-0.0002509284794403044
206	0007	6.907755278982137	12.107806350720098	0.6889482039901608	1.0	250.0	-0.0013790706718570522	-0.0005316994476203263
207	00081	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	170.0	-0.0004688840284313711	-0.0002509284794403044
208	0009	6.907755278982137	12.107806350720098	0.6889482039901608	1.0	189.0	-0.0010425774279232414	-0.0005316994476203263
209	001	4.3428059215206005	8.994291041509722	380.37913688789985	1.7307692307692308	361.84615384615387	-0.015194600662507551	0.5414499131345991
210	0010	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	235.0	-0.000648163215773212	-0.0002509284794403044
211	00112	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	170.0	-0.0004688840284313711	-0.0002509284794403044
212	00126	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	170.0	-0.0004688840284313711	-0.0002509284794403044
213	0014	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	215.0	-0.0005930003888993118	-0.0002509284794403044
214	0015	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	256.0	-0.0007060841839922061	-0.0002509284794403044
215	0016	7.600902459542082	12.800953531280044	0.70159535792338	1.0	193.0	-0.0005323212793365562	-0.0002509284794403044
216	002	5.991464547107982	10.85504338222473	122.2112804588784	1.4	230.60000000000002	-0.0022864991739386387	0.3351156856645545
217	0025	6.214608098422191	11.191515618845942	66.44304413762418	1.25	263.0	-0.0024657783612792583	0.22206101449121185
218	0029	6.907755278982137	11.702341242611933	159.46644784256102	1.5	577.5	-0.0018810523964115644	0.40493340866054517
219	003	6.214608098422191	11.414659170160153	0.6641177282598787	1.0	194.25	-0.0021430758240642556	-0.0010825368229987475
220	0035	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	215.0	-0.0005930003888993118	-0.0002509284794403044
221	00354	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	170.0	-0.0004688840284313711	-0.0002509284794403044
222	004	6.502290170873972	11.702341242611933	0.6764558989094828	1.0	161.33333333333331	-0.0013349404103577545	-0.0008078327941429819
223	0045	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	209.0	-0.0005764515408370752	-0.0002509284794403044
224	0048	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	189.0	-0.0005212887139620648	-0.0002509284794403044
225	005	4.305065593537753	9.137391885150397	240.39431513494497	1.4444444444444444	311.7407407407407	-0.016250968797148158	0.36033335954782864
226	006	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	194.0	-0.0005350794206803178	-0.0002509284794403044
227	0068	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	194.0	-0.0005350794206803178	-0.0002509284794403044
228	008	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	178.0	-0.000490949159180909	-0.0002509284794403044
229	009	6.907755278982137	12.107806350720098	0.6889482039901608	1.0	183.5	-0.0010122378731424186	-0.0005316994476203263
230	0095	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	268.0	-0.0007391818801165684	-0.0002509284794403044
231	01	4.961845129926823	9.967740187223827	51.93064085526538	1.2142857142857142	256.57142857142856	-0.008346135706072677	0.19033580279841367
232	010	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	232.0	-0.0006398887917425933	-0.0002509284794403044
233	0102	7.600902459542082	12.800953531280044	0.7015953579233627	1.0	267.0	-0.0007364237387712524	-0.0002509284794403044
234	0105	7.600902459542082	12.107806350720098	311.07403557203673	2.0	386.0	-0.0005323212793365562	0.6928962520805051
235	011	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	189.0	-0.0005212887139620648	-0.0002509284794403044
236	0110	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	218.0	-0.0006012748129300416	-0.0002509284794403044
237	0125	7.600902459542082	12.800953531280044	0.70159535792338	1.0	229.0	-0.0006316143677106423	-0.0002509284794403044
238	013	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	281.0	-0.0007750377175842482	-0.0002509284794403044
239	0131	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	473.0	-0.0013046008555757105	-0.0002509284794403044
240	0136	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	185.0	-0.0005102561485875734	-0.0002509284794403044
241	0139	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	232.0	-0.0006398887917425933	-0.0002509284794403044
242	014	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	194.0	-0.0005350794206804288	-0.0002509284794403044
243	015	6.907755278982137	12.107806350720098	0.688948203990155	1.0	250.0	-0.0013790706718569412	-0.0005316994476203263
244	0154	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	218.0	-0.0006012748129300416	-0.0002509284794403044
245	016	7.600902459542082	12.800953531280044	0.7015953579233858	1.0	238.0	-0.0006564376398044969	-0.0002509284794403044
246	017	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	204.0	-0.000562660834117934	-0.0002509284794403044
247	018	7.600902459542082	12.800953531280044	0.7015953579233858	1.0	238.0	-0.0006564376398044969	-0.0002509284794403044
248	02	5.654992310486769	10.236004173818506	516.9358225254964	1.8571428571428572	407.85714285714283	-0.004335798192315998	0.6171352465936337
249	020	7.600902459542082	12.800953531280044	0.7015953579233858	1.0	265.0	-0.0007309074560849504	-0.0002509284794403044
250	0200	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	237.0	-0.0006536794984600691	-0.0002509284794403044
251	021033	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	224.0	-0.0006178236609922783	-0.0002509284794403044
252	0212	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	242.0	-0.0006674702051798764	-0.0002509284794403044
253	0216	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	242.0	-0.0006674702051798764	-0.0002509284794403044
254	023	6.502290170873972	11.702341242611933	0.6764558989094799	1.0	214.66666666666666	-0.0017762430253506212	-0.0008078327941429819
255	024	6.907755278982137	12.107806350720098	0.688948203990155	1.0	296.5	-0.0016355778168232193	-0.0005316994476203263
256	025	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	180.0	-0.0004964654418684322	-0.0002509284794403044
257	029	7.600902459542082	12.800953531280044	0.7015953579233858	1.0	265.0	-0.0007309074560849504	-0.0002509284794403044
258	02979	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	185.0	-0.0005102561485875734	-0.0002509284794403044
259	02kb	7.600902459542082	12.107806350720098	311.07403557203673	2.0	476.0	-0.000656437639805052	0.6928962520805051
260	03	5.654992310486769	10.721511989600208	29.16404892983641	1.1428571428571428	248.28571428571428	-0.004181342277068234	0.13162743081193184
261	030	7.600902459542082	12.800953531280044	0.7015953579233858	1.0	265.0	-0.0007309074560849504	-0.0002509284794403044
262	0304	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	232.0	-0.0006398887917425933	-0.0002509284794403044
263	031	6.907755278982137	12.107806350720098	0.688948203990155	1.0	225.0	-0.0012411636046716357	-0.0005316994476203263
264	0316	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	198.0	-0.0005461119860561414	-0.0002509284794403044
265	0326	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	242.0	-0.0006674702051798764	-0.0002509284794403044
266	033	6.214608098422191	11.414659170160153	0.6641177282598759	1.0	184.5	-0.002035508311660994	-0.0010825368229987475
267	034	7.600902459542082	12.800953531280044	0.7015953579233858	1.0	265.0	-0.0007309074560849504	-0.0002509284794403044
268	035	6.502290170873972	11.702341242611933	0.676455898909491	1.0	235.33333333333331	-0.0019472477886604	-0.0008078327941429819
269	037	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	141.0	-0.0003888979294638384	-0.0002509284794403044
270	039	6.907755278982137	12.107806350720098	0.688948203990155	1.0	211.5	-0.001166693788390849	-0.0005316994476203263
271	04	6.214608098422191	11.191515618845942	66.44304413762411	1.25	273.5	-0.002416131817091549	0.22206101449121185
272	0400	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	166.0	-0.00045785146305654667	-0.0002509284794403044
273	04000800	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	237.0	-0.0006536794984600691	-0.0002509284794403044
274	041	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	185.0	-0.0005102561485879065	-0.0002509284794403044
275	0419	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	242.0	-0.0006674702051798764	-0.0002509284794403044
276	044	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	185.0	-0.0005102561485879065	-0.0002509284794403044
277	047	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	139.0	-0.00038338164677642617	-0.0002509284794403044
278	049	6.907755278982137	12.107806350720098	0.6889482039901522	1.0	221.5	-0.0012218566152656374	-0.0005316994476203263
279	04fold	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	155.0	-0.0004275119082765011	-0.0002509284794403044
280	05	4.605170185988091	9.54285699325856	107.1118722837679	1.3	295.1	-0.01224890570742354	0.25689812598391804
281	052	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	185.0	-0.0005102561485875734	-0.0002509284794403044
282	0525	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	351.0	-0.000968107611644009	-0.0002509284794403044
283	053	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	114.0	-0.00031442811318349584	-0.0002509284794403044
284	0551	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	215.0	-0.0005930003888993118	-0.0002509284794403044
285	0568	7.600902459542082	12.800953531280044	0.70159535792338	1.0	137.0	-0.00037786536408912497	-0.0002509284794403044
286	058	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	194.0	-0.0005350794206804288	-0.0002509284794403044
287	058fold	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	193.0	-0.0005323212793375554	-0.0002509284794403044
288	0592	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	215.0	-0.0005930003888993118	-0.0002509284794403044
289	05fold	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	193.0	-0.0005323212793375554	-0.0002509284794403044
290	06	6.907755278982137	11.702341242611933	159.46644784256102	1.5	366.0	-0.0013514892584206573	0.40493340866054517
291	060	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	205.0	-0.0005654189754611405	-0.0002509284794403044
292	06204	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	185.0	-0.0005102561485875734	-0.0002509284794403044
293	063	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	248.0	-0.0006840190532410029	-0.0002509284794403044
294	0630	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	237.0	-0.0006536794984600691	-0.0002509284794403044
295	066	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	140.0	-0.0003861397881197437	-0.0002509284794403044
296	067	6.907755278982137	12.107806350720098	0.688948203990155	1.0	179.5	-0.0009901727423926587	-0.0005316994476203263
297	06895	7.600902459542082	12.800953531280044	0.70159535792338	1.0	137.0	-0.00037786536408912497	-0.0002509284794403044
298	07	5.991464547107982	11.009194062051987	48.32548373594299	1.2	286.6	-0.0032683974922994574	0.18096500583729735
299	070	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	140.0	-0.0003861397881197437	-0.0002509284794403044
300	0703	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	160.0	-0.00044130261499397694	-0.0002509284794403044
301	072	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	141.0	-0.0003888979294638384	-0.0002509284794403044
302	073	7.600902459542082	12.800953531280044	0.7015953579233627	1.0	154.0	-0.0004247537669317403	-0.0002509284794403044
303	074	7.600902459542082	12.800953531280044	0.70159535792338	1.0	253.0	-0.0006978097599605881	-0.0002509284794403044
304	075	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	277.0	-0.0007640051522093128	-0.0002509284794403044
305	077	7.600902459542082	12.800953531280044	0.70159535792338	1.0	253.0	-0.0006978097599605881	-0.0002509284794403044
306	0784	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	160.0	-0.00044130261499397694	-0.0002509284794403044
307	079	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	258.0	-0.0007116004666787301	-0.0002509284794403044
308	0791	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	160.0	-0.00044130261499397694	-0.0002509284794403044
309	0799	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	194.0	-0.0005350794206803178	-0.0002509284794403044
310	08	5.654992310486769	10.721511989600208	29.16404892983641	1.1428571428571428	278.7142857142857	-0.004683324001623745	0.13162743081193184
311	0800	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	166.0	-0.00045785146305654667	-0.0002509284794403044
312	0817	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	160.0	-0.00044130261499397694	-0.0002509284794403044
313	0821	7.600902459542082	12.800953531280044	0.70159535792338	1.0	179.0	-0.0004937073005262249	-0.0002509284794403044
314	084	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	205.0	-0.0005654189754611405	-0.0002509284794403044
315	089	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	205.0	-0.0005654189754611405	-0.0002509284794403044
316	09	6.214608098422191	10.721511989600208	586.5454100752161	2.0	508.25	-0.0029043228349300287	0.6920646437369466
317	091	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	54.0	-0.0001489396325622394	-0.0002509284794403044
318	092	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	140.0	-0.0003861397881197437	-0.0002509284794403044
319	092042	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	351.0	-0.000968107611644009	-0.0002509284794403044
320	0935	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	160.0	-0.00044130261499397694	-0.0002509284794403044
321	09356	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	185.0	-0.0005102561485875734	-0.0002509284794403044
322	1	2.610469872763346	7.5805977062017185	121.85844164883834	1.2585034013605443	274.0612244897959	-0.08661942889925378	0.18859345296438423
323	1,100_amino_acid_lex	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	224.0	-0.0006178236609919452	-0.0002509284794403044
324	1,2-bis(o-aminophenoxy)-ethane-N,N,N',N'-tetraacetic_acid_lex	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	201.0	-0.0005543864100873153	-0.0002509284794403044
325	1,24(OH)2-22-ene-24-cyclopropyl-vitamin_D3_lex	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	201.0	-0.0005543864100873153	-0.0002509284794403044
326	1,24-dihydroxy-22-ene-24-cyclopropyl-vitamin_D3_lex	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	201.0	-0.0005543864100873153	-0.0002509284794403044
327	1,25(OH)2)D3_lex	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	201.0	-0.0005543864100865381	-0.0002509284794403044
328	1,25(OH)2D2_lex	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	179.0	-0.0004937073005252257	-0.0002509284794403044
329	1,25(OH)2D2_production_lex	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	179.0	-0.0004937073005252257	-0.0002509284794403044
330	1,25(OH)2D3-dependent_modulation_lex	7.600902459542082	12.800953531280044	0.70159535792338	1.0	173.0	-0.00047715845246254496	-0.0002509284794403044
331	1,25(OH)2D3-mediated_repression_lex	7.600902459542082	12.107806350720098	311.07403557203673	2.0	484.0	-0.0006674702051781001	0.6928962520805051
332	1,25(OH)2D3_intracellular_receptor_lex	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	97.0	-0.00026753971034043644	-0.0002509284794403044
333	1,25(OH)2D3_lex	4.767689115485866	8.301143860949777	inf	5.294117647058823	1207.2941176470588	-0.010191332265013564	1.6619536189832953
334	1,25(OH)2D3_production_lex	7.600902459542082	12.107806350720098	311.07403557203764	2.0	358.0	-0.0004937073005252257	0.6928962520805051
335	1,25(OH)2D3_receptor_RNA_lex	7.600902459542082	10.403058258481673	inf	11.0	3443.0	-0.0008632982405819556	2.3976443443189304
336	1,25(OH)2D3_receptor_lex	6.214608098422191	9.46874902110484	inf	7.0	1997.5	-0.002821578594617069	1.9448276122323147
337	1,25(OH)2D3_receptor_protein_lex	7.600902459542082	12.800953531280044	0.7015953579233627	1.0	313.0	-0.0008632982405819556	-0.0002509284794403044
338	1,25(OH)2D3_receptor_status_lex	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	345.0	-0.0009515587635813283	-0.0002509284794403044
339	1,25(OH)2D3_receptors_lex	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	140.0	-0.0003861397881197437	-0.0002509284794403044
340	1,25(OH)2D3_synthesis_lex	6.907755278982137	12.107806350720098	0.688948203990155	1.0	190.0	-0.0010480937106113197	-0.0005316994476203263
341	1,25(OH)2D3_treatment_lex	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	335.0	-0.0009239773501447113	-0.0002509284794403044
342	1,25-(OH)2D3_lex	6.502290170873972	10.161896201664785	inf	4.666666666666667	1006.6666666666666	-0.0014893963256048526	1.539637208153005
343	1,25-(OH)2D3_receptor_lex	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	183.0	-0.0005047398658997171	-0.0002509284794403044
344	1,25-(OH)2D3_regulation_lex	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	236.0	-0.0006509213571165295	-0.0002509284794403044
